,Coin,Timestamp,Datetime,Last/Open,High/Low,Vol-USDT-24h,Open-24h,High-24h,Low-24h,Close-Last,Vol-Ccy-24h,Vol-Num-24h
138,FLR-USDT,1679371344305,2023-03-21 12:02:24.305,-1.9809000000,2.6954000000,1012497.0484833000,0.0302900000,0.0304800000,0.0296800000,0.0296900000,1012497.0484833000,33678422.0200000033
139,CELR-USDT,1679371347206,2023-03-21 12:02:27.206,-2.3989000000,8.5449000000,1010342.1558972684,0.0212600000,0.0222300000,0.0204800000,0.0207500000,1010342.1558972684,47183482.7937389985
140,ONE-USDT,1679371329407,2023-03-21 12:02:09.407,-3.0835000000,10.8772000000,1006959.7519233064,0.0210800000,0.0221200000,0.0199500000,0.0204300000,1006959.7519233064,47745414.0170309991
141,GHST-USDT,1679371320012,2023-03-21 12:02:00.012,5.1223000000,10.0769000000,1003513.3558359180,1.3080000000,1.4310000000,1.3000000000,1.3750000000,1003513.3558359180,735435.8064839999
142,ZEN-USDT,1679371347310,2023-03-21 12:02:27.310,-2.8544000000,9.9000000000,998239.4959458200,10.5100000000,10.9900000000,10.0000000000,10.2100000000,998239.4959458200,95404.0287420000
143,DYDX-USDC,1679371347107,2023-03-21 12:02:27.107,-3.4799000000,11.3811000000,960643.4999448006,2.6150000000,2.7500000000,2.4690000000,2.5240000000,964001.7666614000,370575.6433000000
144,ONT-USDT,1679371348509,2023-03-21 12:02:28.509,-3.5088000000,7.0866000000,949757.6508377296,0.2394000000,0.2448000000,0.2286000000,0.2310000000,949757.6508377296,3994779.9019350000
145,ETC-USDC,1679371348508,2023-03-21 12:02:28.508,-2.6743000000,8.9423000000,929939.0087111313,20.3790000000,21.1860000000,19.4470000000,19.8340000000,933189.9370956999,46208.6329000000
146,SAND-USDC,1679371348508,2023-03-21 12:02:28.508,-0.9333000000,7.8874000000,913319.5225308009,0.6643000000,0.6976000000,0.6466000000,0.6581000000,916512.3516649300,1367110.1018000001
147,COMP-USDT,1679371347309,2023-03-21 12:02:27.309,-0.7853000000,7.6228000000,882784.0278200400,44.5700000000,46.4500000000,43.1600000000,44.2200000000,882784.0278200400,19701.7580540000
148,SUN-USDT,1679371346608,2023-03-21 12:02:26.608,6.8323000000,9.7978000000,870572.6678879183,0.0064400000,0.0070600000,0.0064300000,0.0068800000,870572.6678879183,128004427.0662139952
149,GHST-ETH,1679371334006,2023-03-21 12:02:14.006,5.3191000000,9.4213000000,860995.7128952177,0.0007520000,0.0008130000,0.0007430000,0.0007920000,488.9775139500,629400.7496000000
150,APM-USDT,1679371348005,2023-03-21 12:02:28.005,-1.7990000000,14.0115000000,854416.3142315259,0.0161200000,0.0178200000,0.0156300000,0.0158300000,854416.3142315259,53114662.9661459997
151,RSS3-USDT,1679371347431,2023-03-21 12:02:27.431,0.5435000000,16.6347000000,846844.8478982822,0.1656000000,0.1823000000,0.1563000000,0.1665000000,846844.8478982822,5081552.3306250004
152,CTXC-USDT,1679371337006,2023-03-21 12:02:17.006,-3.1211000000,9.5604000000,839366.0850128205,0.2435000000,0.2567000000,0.2343000000,0.2359000000,839366.0850128205,3419024.0391070000
153,AXS-USDT,1679371347608,2023-03-21 12:02:27.608,-0.7991000000,8.1272000000,834197.9853624901,8.7600000000,9.1800000000,8.4900000000,8.6900000000,834197.9853624901,94305.8534310000
154,AGLD-USDT,1679371348009,2023-03-21 12:02:28.009,-1.1585000000,9.0206000000,828822.3850667515,0.4316000000,0.4508000000,0.4135000000,0.4266000000,828822.3850667515,1925258.1339449999
155,SSV-USDC,1679371347009,2023-03-21 12:02:27.009,-3.6436000000,9.2404000000,811157.4203457454,37.6000000000,38.5400000000,35.2800000000,36.2300000000,813993.1059739999,21932.8965000000
156,ETC-BTC,1679371348209,2023-03-21 12:02:28.209,-4.9465000000,7.0000000000,810948.5427638699,0.0007480000,0.0007490000,0.0007000000,0.0007110000,29.0446168738,40734.1321500000
157,ALGO-USDC,1679371323909,2023-03-21 12:02:03.909,-2.7340000000,6.7275000000,807664.1350913777,0.2158000000,0.2221000000,0.2081000000,0.2099000000,810487.6087142400,3768254.9408999998
158,LINK-USDC,1679371348006,2023-03-21 12:02:28.006,2.4856000000,7.2497000000,798823.6847367762,6.9600000000,7.4560000000,6.9520000000,7.1330000000,801616.2534608000,110652.7057000000
159,YFII-USDT,1679371348510,2023-03-21 12:02:28.510,0.2052000000,3.8722000000,798326.2541405000,1120.6000000000,1150.8000000000,1107.9000000000,1122.9000000000,798326.2541405000,706.9447160000
160,FLOKI-USDC,1679371342610,2023-03-21 12:02:22.610,10.5250000000,16.5385000000,787175.6222790792,0.0000353730,0.0000412220,0.0000353720,0.0000390960,789927.4711101700,20360291516.0000000000
161,BTT-USDT,1679371343808,2023-03-21 12:02:23.808,-7.0661000000,10.8333000000,780037.8670646140,0.0000006510,0.0000006650,0.0000006000,0.0000006050,780037.8670646140,1243913430133.0000000000
162,IMX-USDC,1679371348246,2023-03-21 12:02:28.246,-8.9273000000,25.2039000000,774934.0611739913,1.3890000000,1.5350000000,1.2260000000,1.2650000000,777643.1153292001,569927.8129000000
163,XRP-USDC,1679371348510,2023-03-21 12:02:28.510,1.1671000000,3.6163000000,748123.7492494796,0.3787200000,0.3859500000,0.3724800000,0.3831400000,750739.0785440060,1980764.6068000000
164,LPT-USDT,1679371347409,2023-03-21 12:02:27.409,3.2415000000,8.5386000000,744095.4350520300,6.1700000000,6.6100000000,6.0900000000,6.3700000000,744095.4350520300,117110.5140870000
165,STORJ-USDT,1679371348506,2023-03-21 12:02:28.506,-1.9185000000,7.3384000000,742728.1852219792,0.3753000000,0.3920000000,0.3652000000,0.3681000000,742728.1852219792,1977488.9942830000
166,FLM-USDT,1679371347607,2023-03-21 12:02:27.607,-2.2751000000,10.2455000000,741654.3899470028,0.0967000000,0.1033000000,0.0937000000,0.0945000000,741654.3899470028,7563550.7553350003
167,XMR-BTC,1679371347308,2023-03-21 12:02:27.308,-0.7917000000,5.5176000000,738393.1240869130,0.0055580000,0.0055650000,0.0052740000,0.0055140000,26.4460002829,4829.3614560000
168,JOE-USDT,1679371348510,2023-03-21 12:02:28.510,21.4286000000,33.8983000000,730896.9308341750,0.3080000000,0.3950000000,0.2950000000,0.3740000000,730896.9308341750,2130448.9346190002
169,DOT-USDC,1679371347207,2023-03-21 12:02:27.207,-1.3742000000,6.7808000000,727047.0486422085,6.2580000000,6.4880000000,6.0760000000,6.1720000000,729588.6969279640,116226.8460400000
170,SHIB-USDC,1679371336609,2023-03-21 12:02:16.609,0.0945000000,5.6895000000,717342.1054906806,0.0000105800,0.0000109600,0.0000103700,0.0000105900,719849.8267394300,67647773770.0000000000
171,LAT-USDT,1679371320012,2023-03-21 12:02:00.012,6.3896000000,11.6719000000,697481.0964781216,0.0161200000,0.0177000000,0.0158500000,0.0171500000,697481.0964781216,41238607.1603920013
172,BAND-USDT,1679371348407,2023-03-21 12:02:28.407,-1.9451000000,8.1958000000,695314.9565465890,1.7480000000,1.8350000000,1.6960000000,1.7140000000,695314.9565465890,390948.6503490000
173,XTZ-USDT,1679371324805,2023-03-21 12:02:04.805,-4.7030000000,8.7336000000,679102.6065028260,1.2120000000,1.2450000000,1.1450000000,1.1550000000,679102.6065028260,566303.2820600000
174,BABYDOGE-USDT,1679371340708,2023-03-21 12:02:20.708,1.0388000000,4.9270000000,671181.9057523514,0.0000000022,0.0000000023,0.0000000022,0.0000000022,671181.9057523514,299863575178192.0000000000
175,CHAT-USDT,1679371345008,2023-03-21 12:02:25.008,1.5243000000,16.3196000000,662808.2535029519,0.0047890000,0.0054740000,0.0047060000,0.0048620000,662808.2535029519,131829844.7637860030
176,ATOM-USDC,1679371348308,2023-03-21 12:02:28.308,-1.9374000000,6.4306000000,653481.8657916074,11.9230000000,12.2640000000,11.5230000000,11.6920000000,655766.3411458000,55299.1835000000
177,VELODROME-USDT,1679371344631,2023-03-21 12:02:24.631,1.1166000000,10.3767000000,651120.1023142800,0.1612000000,0.1670000000,0.1513000000,0.1630000000,651120.1023142800,4068376.8494000002
178,SNX-USDC,1679371348206,2023-03-21 12:02:28.206,4.2020000000,14.3926000000,640815.9646037703,2.8320000000,3.2110000000,2.8070000000,2.9510000000,643056.1618523001,212656.5397000000
179,SKL-USDT,1679371347307,2023-03-21 12:02:27.307,-7.0755000000,12.5641000000,638440.4340474417,0.0424000000,0.0439000000,0.0390000000,0.0394000000,638440.4340474417,15383213.4975780006
180,GLMR-USDT,1679371327007,2023-03-21 12:02:07.007,-2.6447000000,7.5491000000,625296.6156182877,0.4008000000,0.4160000000,0.3868000000,0.3902000000,625296.6156182877,1559682.2270630000
181,WIN-USDT,1679371320014,2023-03-21 12:02:00.014,-0.3413000000,4.2725000000,624070.3659406001,0.0000879000,0.0000903000,0.0000866000,0.0000876000,624070.3659406001,7063796582.0000000000
182,BAT-USDT,1679371348409,2023-03-21 12:02:28.409,-2.7386000000,6.2734000000,615553.4855189311,0.2483000000,0.2558000000,0.2407000000,0.2415000000,615553.4855189311,2470364.8196339998
183,OAS-USDT,1679371347585,2023-03-21 12:02:27.585,-1.6116000000,8.9789000000,613909.6632779900,0.0895410000,0.0920000000,0.0844200000,0.0880980000,613909.6632779900,6919844.8499999996
184,REP-USDT,1679371320009,2023-03-21 12:02:00.009,-3.0269000000,6.4890000000,612914.3568287500,8.9200000000,9.1900000000,8.6300000000,8.6500000000,612914.3568287500,68531.4320440000
185,THETA-USDT,1679371348405,2023-03-21 12:02:28.405,-2.0309000000,6.9791000000,599907.4764095130,1.0340000000,1.0730000000,1.0030000000,1.0130000000,599907.4764095130,577546.9454400000
186,OMG-USDC,1679371347110,2023-03-21 12:02:27.110,-11.7460000000,21.5950000000,599142.5821592266,2.2050000000,2.3480000000,1.9310000000,1.9460000000,601237.0954644000,282082.4814000000
187,HNT-USDC,1679371345608,2023-03-21 12:02:25.608,-13.3188000000,48.6988000000,589094.9586330660,1.5174000000,1.6684000000,1.1220000000,1.3153000000,591154.3469416400,430267.7320000000
188,CEEK-USDT,1679371348205,2023-03-21 12:02:28.205,-2.3046000000,10.4545000000,583047.1910965630,0.0932900000,0.0972000000,0.0880000000,0.0911400000,583047.1910965630,6282220.7736000000
189,TON-USDC,1679371342805,2023-03-21 12:02:22.805,0.9310000000,2.3769000000,576773.8382347575,2.3630000000,2.4120000000,2.3560000000,2.3850000000,578790.1537400000,242980.4748000000
190,IOST-USDT,1679371348508,2023-03-21 12:02:28.508,-2.9144000000,7.9502000000,563252.2282994674,0.0109800000,0.0112700000,0.0104400000,0.0106600000,563252.2282994674,51700810.4763880000
191,FIL-BTC,1679371347810,2023-03-21 12:02:27.810,-4.3736000000,8.2927000000,562241.0955894599,0.0002195000,0.0002220000,0.0002050000,0.0002099000,20.1370079000,95351.0000000000
192,CRO-USDC,1679371330810,2023-03-21 12:02:10.810,-4.6512000000,8.9080000000,558288.4041147013,0.0731000000,0.0758000000,0.0696000000,0.0697000000,560240.0972931900,7665064.1162000000
193,KNC-USDT,1679371348405,2023-03-21 12:02:28.405,-0.8083000000,6.1974000000,557009.8436977979,0.7299000000,0.7574000000,0.7132000000,0.7240000000,557009.8436977979,756996.8077820000
194,RSR-USDT,1679371348006,2023-03-21 12:02:28.006,-1.7722000000,7.2727000000,542721.7345148195,0.0039500000,0.0041300000,0.0038500000,0.0038800000,542721.7345148195,136961284.1850009859
195,ZRX-USDT,1679371347505,2023-03-21 12:02:27.505,-2.3041000000,6.8162000000,540899.3050099819,0.2387000000,0.2476000000,0.2318000000,0.2332000000,540899.3050099819,2247000.9803390000
196,VRA-USDT,1679371347105,2023-03-21 12:02:27.105,-3.4985000000,9.5890000000,536570.5594823804,0.0068600000,0.0072000000,0.0065700000,0.0066200000,536570.5594823804,77618572.5689219981
197,ELF-USDT,1679371343753,2023-03-21 12:02:23.753,-1.3522000000,3.9044000000,533201.8438734115,0.3032000000,0.3087000000,0.2971000000,0.2991000000,533201.8438734115,1762591.5733630001
198,CNTM-USDT,1679371330008,2023-03-21 12:02:10.008,-5.7627000000,16.2963000000,526533.1325155384,0.0295000000,0.0314000000,0.0270000000,0.0278000000,526533.1325155384,17877501.1396659985
199,XMR-USDC,1679371347410,2023-03-21 12:02:27.410,1.2508000000,4.1256000000,521093.0106696124,151.9000000000,156.2300000000,150.0400000000,153.8000000000,522914.6742878900,3409.9241010000
200,IOTA-USDT,1679371347210,2023-03-21 12:02:27.210,-0.6481000000,5.1161000000,513938.5015644768,0.2160000000,0.2219000000,0.2111000000,0.2146000000,513938.5015644768,2368546.2484530001
201,GF-USDT,1679371342808,2023-03-21 12:02:22.808,-0.6336000000,6.5934000000,503783.8251144086,0.0947000000,0.0970000000,0.0910000000,0.0941000000,503783.8251144086,5334926.0670729997
202,AVAX-USDC,1679371348509,2023-03-21 12:02:28.509,-2.1663000000,7.4500000000,501039.0851832461,17.0800000000,17.7400000000,16.5100000000,16.7100000000,502790.6432623700,29325.2381430000
203,ASTR-USDT,1679371348006,2023-03-21 12:02:28.006,-3.1019000000,8.3205000000,492657.8284587719,0.0677000000,0.0703000000,0.0649000000,0.0656000000,492657.8284587719,7304857.7476100000
204,MXT-USDT,1679371342809,2023-03-21 12:02:22.809,7.2843000000,28.7129000000,484840.8311871751,0.0014140000,0.0018200000,0.0014140000,0.0015170000,484840.8311871751,311561407.6941400170
205,ENS-BTC,1679371347307,2023-03-21 12:02:27.307,-3.8169000000,6.3169000000,476942.8555335401,0.0005135000,0.0005167000,0.0004860000,0.0004939000,17.0819993861,34060.7026000000
206,ANC-USDT,1679371346007,2023-03-21 12:02:26.007,0.4505000000,5.9091000000,470293.4467294019,0.0222000000,0.0233000000,0.0220000000,0.0223000000,470293.4467294019,20881854.0383730009
207,LRC-USDC,1679371348407,2023-03-21 12:02:28.407,-2.7142000000,10.9139000000,459506.7387690786,0.3537000000,0.3750000000,0.3381000000,0.3441000000,461113.1059458200,1300615.5728000000
208,TAMA-USDT,1679371341599,2023-03-21 12:02:21.599,-2.6977000000,6.3022000000,456277.5899530900,0.0124180000,0.0126000000,0.0118530000,0.0120830000,456277.5899530900,37450248.5200000033
209,ATOM-BTC,1679371348305,2023-03-21 12:02:28.305,-4.1610000000,6.1229000000,452279.7118171750,0.0004374000,0.0004385000,0.0004132000,0.0004192000,16.1986738453,38288.7242000000
210,STARL-USDT,1679371345661,2023-03-21 12:02:25.661,-2.6800000000,6.6528000000,450478.1094862930,0.0000025000,0.0000025650,0.0000024050,0.0000024330,450478.1094862930,180916512428.0000000000
211,LUNC-BTC,1679371348306,2023-03-21 12:02:28.306,-3.6247000000,5.3333000000,442765.3616560965,0.0000000047,0.0000000047,0.0000000045,0.0000000045,15.8579115889,3430849601.0000000000
212,RACA-USDT,1679371338425,2023-03-21 12:02:18.425,-1.5298000000,4.6973000000,439880.8286142530,0.0001961000,0.0002006000,0.0001916000,0.0001931000,439880.8286142530,2239420752.3299999237
213,RON-USDT,1679371347544,2023-03-21 12:02:27.544,0.0000000000,8.0745000000,439431.7013522490,0.9880000000,1.0440000000,0.9660000000,0.9880000000,439431.7013522490,439720.4958100000
214,CELO-USDT,1679371347309,2023-03-21 12:02:27.309,-1.7134000000,8.4936000000,439389.6539065800,0.6420000000,0.6770000000,0.6240000000,0.6310000000,439389.6539065800,677755.1682449999
215,SRM-USDT,1679371348507,2023-03-21 12:02:28.507,-3.8610000000,10.0402000000,434996.4719157680,0.2590000000,0.2740000000,0.2490000000,0.2490000000,434996.4719157680,1665582.3078830000
216,ANT-USDT,1679371347207,2023-03-21 12:02:27.207,-1.8495000000,6.6522000000,425591.8598794710,2.3790000000,2.4530000000,2.3000000000,2.3350000000,425591.8598794710,179270.7661900000
217,NFT-USDT,1679371348364,2023-03-21 12:02:28.364,0.4864000000,2.7384000000,422679.1115254776,0.0000004112,0.0000004202,0.0000004090,0.0000004132,422679.1115254776,1021176372216.0000000000
218,SHIB-BTC,1679371347407,2023-03-21 12:02:27.407,-2.0619000000,4.2781000000,411674.5829944141,0.0000000004,0.0000000004,0.0000000004,0.0000000004,14.7443763806,38712235719.0000000000
219,CONV-USDT,1679371348506,2023-03-21 12:02:28.506,17.1348000000,24.6809000000,397714.0881128245,0.0007120000,0.0008790000,0.0007050000,0.0008340000,397714.0881128245,495183244.3178790212
220,KDA-USDT,1679371347809,2023-03-21 12:02:27.809,-0.3933000000,7.1357000000,395734.3550333410,1.0170000000,1.0660000000,0.9950000000,1.0130000000,395734.3550333410,384207.6883520000
221,CVT-USDT,1679371320009,2023-03-21 12:02:00.009,9.5101000000,46.0458000000,393401.9506537673,0.0013880000,0.0019760000,0.0013530000,0.0015200000,393401.9506537673,229218072.6578240097
222,FITFI-USDT,1679371348407,2023-03-21 12:02:28.407,-4.6053000000,15.1079000000,392659.6582631900,0.0152000000,0.0160000000,0.0139000000,0.0145000000,392659.6582631900,26403701.9365000017
223,ICX-USDT,1679371347605,2023-03-21 12:02:27.605,-2.7064000000,6.9529000000,392018.4878415923,0.2217000000,0.2292000000,0.2143000000,0.2157000000,392018.4878415923,1769965.2144220001
224,FTM-USDC,1679371348306,2023-03-21 12:02:28.306,-1.9802000000,14.3650000000,388061.7173017000,0.4747000000,0.5151000000,0.4504000000,0.4653000000,389418.3233155600,814926.2732000001
225,BTG-USDT,1679371345782,2023-03-21 12:02:25.782,-3.0102000000,5.3383000000,386857.9317179700,16.6100000000,16.9700000000,16.1100000000,16.1100000000,386857.9317179700,23365.0644500000
226,DOT-BTC,1679371320007,2023-03-21 12:02:00.007,-3.6585000000,5.6319000000,386262.9599325531,0.0002296000,0.0002307000,0.0002184000,0.0002212000,13.8342435952,61527.7203000000
227,UNI-USDC,1679371347405,2023-03-21 12:02:27.405,-1.8142000000,5.7481000000,378921.9471022125,6.3390000000,6.5310000000,6.1760000000,6.2240000000,380246.6018396000,60003.4858000000
228,ADA-BTC,1679371347505,2023-03-21 12:02:27.505,-0.9732000000,4.0235000000,368245.0221614261,0.0000123300,0.0000124100,0.0000119300,0.0000122100,13.1889201600,1086224.0000000000
229,DORA-USDT,1679371348009,2023-03-21 12:02:28.009,2.3350000000,7.9274000000,363580.4380088140,3.2120000000,3.3900000000,3.1410000000,3.2870000000,363580.4380088140,111733.4649420000
230,ILV-USDT,1679371344206,2023-03-21 12:02:24.206,-1.4327000000,8.7149000000,361171.4980972000,69.8000000000,73.6000000000,67.7000000000,68.8000000000,361171.4980972000,5107.6139490000
231,CRO-BTC,1679371334028,2023-03-21 12:02:14.028,-6.7164000000,8.0000000000,360457.8069775553,0.0000026800,0.0000027000,0.0000025000,0.0000025000,12.9100162967,4929909.7781999996
232,BICO-USDT,1679371347008,2023-03-21 12:02:27.008,-1.2255000000,6.3291000000,360437.4962746590,0.4080000000,0.4200000000,0.3950000000,0.4030000000,360437.4962746590,885789.7776420000
233,PHA-USDT,1679371320006,2023-03-21 12:02:00.006,-2.5178000000,6.0465000000,359555.7380107089,0.1549000000,0.1596000000,0.1505000000,0.1510000000,359555.7380107089,2325834.3196870000
234,BETH-ETH,1679371320012,2023-03-21 12:02:00.012,0.2415000000,0.3425000000,357958.0482480201,0.9936000000,0.9960000000,0.9926000000,0.9960000000,203.2918792849,204.3551660000
235,EGLD-USDC,1679371338409,2023-03-21 12:02:18.409,1.3412000000,22.0836000000,356712.3147764927,42.5000000000,49.9200000000,40.8900000000,43.0700000000,357959.3279444200,7850.9214380000
236,DASH-USDC,1679371335910,2023-03-21 12:02:15.910,1.4237000000,5.8240000000,349982.5762893304,55.4900000000,58.6900000000,55.4600000000,56.2800000000,351206.0632930000,6181.3605000000
237,CGL-USDT,1679371340750,2023-03-21 12:02:20.750,0.7752000000,17.1751000000,334190.5399270000,0.0090300000,0.0103700000,0.0088500000,0.0091000000,334190.5399270000,36675376.2100000009
238,BSV-BTC,1679371345705,2023-03-21 12:02:25.705,-2.4133000000,4.0593000000,330779.8827931467,0.0013260000,0.0013330000,0.0012810000,0.0012940000,11.8470833335,9103.8902000000
239,DOGE-BTC,1679371331009,2023-03-21 12:02:11.009,-3.3582000000,5.4902000000,329477.8602780646,0.0000026800,0.0000026900,0.0000025500,0.0000025900,11.8004506027,4514920.5650000004
240,NEAR-USDC,1679371342605,2023-03-21 12:02:22.605,-1.7630000000,7.6768000000,325736.4105787351,2.0420000000,2.1320000000,1.9800000000,2.0060000000,326875.1365953000,159787.6649000000
241,DOGE-ETH,1679371348105,2023-03-21 12:02:28.105,-1.4354000000,3.9604000000,320907.5084002304,0.0000418000,0.0000420000,0.0000404000,0.0000412000,182.2501010345,4405607.1212999998
242,FLOW-USDC,1679371347705,2023-03-21 12:02:27.705,7.6849000000,13.9742000000,319443.2568465603,1.0410000000,1.1500000000,1.0090000000,1.1210000000,320559.9829342000,299019.1797000000
243,LUNA-USDC,1679371348206,2023-03-21 12:02:28.206,-0.6368000000,6.3522000000,317067.0866860192,1.4133000000,1.4700000000,1.3822000000,1.4043000000,318175.5060363900,223401.4173000000
244,MOF-USDT,1679371346407,2023-03-21 12:02:26.407,-8.0229000000,15.8238000000,314509.1593174482,0.0001396000,0.0001420000,0.0001226000,0.0001284000,314509.1593174482,2426569500.8720002174
245,CLV-USDT,1679371320012,2023-03-21 12:02:00.012,-3.5036000000,13.2193000000,311066.7604140195,0.0685000000,0.0728000000,0.0643000000,0.0661000000,311066.7604140195,4572467.3184380000
246,EOS-BTC,1679371347705,2023-03-21 12:02:27.705,1.6908000000,6.5854000000,307968.0595655066,0.0000414000,0.0000437000,0.0000410000,0.0000421000,11.0300639656,260192.4186000000
247,FLR-USDC,1679371331154,2023-03-21 12:02:11.154,-1.8415000000,2.5168000000,302939.5128596160,0.0304100000,0.0305500000,0.0298000000,0.0298500000,303998.5443143000,10076428.0099999998
248,AR-USDC,1679371347406,2023-03-21 12:02:27.406,-2.7645000000,9.9797000000,302900.8544414928,8.7540000000,9.2130000000,8.3770000000,8.5120000000,303959.7507521000,34639.4795000000
249,PLG-USDT,1679371346207,2023-03-21 12:02:26.207,-11.3256000000,17.4743000000,300469.7296168701,0.0007770000,0.0008000000,0.0006810000,0.0006890000,300469.7296168701,406877654.3461300135
250,SLP-USDT,1679371348409,2023-03-21 12:02:28.409,0.7246000000,5.8394000000,294413.3480766621,0.0027600000,0.0029000000,0.0027400000,0.0027800000,294413.3480766621,104648468.4100189954
251,CHZ-USDC,1679371347207,2023-03-21 12:02:27.207,0.0591000000,6.1307000000,294346.7918580922,0.1184000000,0.1239500000,0.1167900000,0.1184700000,295375.7844388900,2462320.5764000001
252,OKT-USDC,1679371325605,2023-03-21 12:02:05.605,-1.7212000000,7.5283000000,292215.7840176841,23.8200000000,24.7100000000,22.9800000000,23.4100000000,293237.3269122000,12297.5791520000
253,STX-BTC,1679371348509,2023-03-21 12:02:28.509,8.2291000000,15.7079000000,292099.4022148207,0.0000399800,0.0000462600,0.0000399800,0.0000432700,10.4617183200,243192.0000000000
254,MKR-USDC,1679371347307,2023-03-21 12:02:27.307,-1.7224000000,6.7159000000,289434.2751526429,685.1000000000,708.7000000000,664.1000000000,673.3000000000,290446.0943061000,421.7041080000
255,SWFTC-ETH,1679371330807,2023-03-21 12:02:10.807,-0.5952000000,5.0847000000,289223.5523910165,0.0000006720,0.0000006820,0.0000006490,0.0000006680,164.2561182429,246299827.4000000060
256,SC-USDT,1679371348506,2023-03-21 12:02:28.506,-3.3390000000,6.5075000000,280331.8066645492,0.0041330000,0.0042390000,0.0039800000,0.0039950000,280331.8066645492,67855789.6323409975
257,MANA-USDC,1679371348407,2023-03-21 12:02:28.407,-0.7526000000,8.0411000000,275471.3501915889,0.6112000000,0.6409000000,0.5932000000,0.6066000000,276434.3570372900,449376.0207000000
258,SOL-ETH,1679371347509,2023-03-21 12:02:27.509,4.3019000000,9.0909000000,270085.8381681963,0.0123200000,0.0134400000,0.0123200000,0.0128500000,153.3874091620,11865.9520000000
259,DAI-USDT,1679371344008,2023-03-21 12:02:24.008,0.0000000000,0.3320000000,267922.9510407733,0.9963000000,0.9973000000,0.9940000000,0.9963000000,267922.9510407733,268884.5425670000
260,ZEC-USDC,1679371347409,2023-03-21 12:02:27.409,-3.2778000000,7.6316000000,267204.0600476763,36.0000000000,36.8100000000,34.2000000000,34.8200000000,268138.1656773400,7556.6582300000
261,DAO-USDT,1679371345707,2023-03-21 12:02:25.707,-8.5480000000,12.0000000000,265118.2724548000,1.7080000000,1.7360000000,1.5500000000,1.5620000000,265118.2724548000,160016.7959390000
262,UNI-ETH,1679371348205,2023-03-21 12:02:28.205,-1.9597000000,3.0303000000,264102.8633296870,0.0036230000,0.0036380000,0.0035310000,0.0035520000,149.9895523333,41788.7534500000
263,EGLD-BTC,1679371348509,2023-03-21 12:02:28.509,-0.8339000000,22.8924000000,262110.9334782780,0.0015590000,0.0017930000,0.0014590000,0.0015460000,9.3876630142,5771.8832000000
264,NMR-USDT,1679371340705,2023-03-21 12:02:20.705,-3.6412000000,7.5192000000,257975.3043224300,18.9500000000,19.5900000000,18.2200000000,18.2600000000,257975.3043224300,13691.4974540000
265,AVAX-BTC,1679371339005,2023-03-21 12:02:19.005,-4.2964000000,6.3514000000,256515.8702527559,0.0006261000,0.0006296000,0.0005920000,0.0005992000,9.1872724108,15004.9828000000
266,INT-USDT,1679371347463,2023-03-21 12:02:27.463,-3.4483000000,7.7941000000,255162.1680919395,0.0029000000,0.0029320000,0.0027200000,0.0028000000,255162.1680919395,90654506.2898620069
267,TRX-BTC,1679371347407,2023-03-21 12:02:27.407,-2.1910000000,3.7704000000,253404.0660557157,0.0000024190,0.0000024220,0.0000023340,0.0000023660,9.0758212448,3833628.8399999999
268,TRA-USDT,1679371342661,2023-03-21 12:02:22.661,-1.5504000000,3.5524000000,250178.6983129610,1.1610000000,1.1660000000,1.1260000000,1.1430000000,250178.6983129610,217490.7378050000
269,DMD-USDT,1679371340844,2023-03-21 12:02:20.844,1.8182000000,8.3192000000,241787.2987010600,6.0500000000,6.3800000000,5.8900000000,6.1600000000,241787.2987010600,39294.6077960000
270,KINE-USDT,1679371344949,2023-03-21 12:02:24.949,-7.3864000000,11.8239000000,239729.4299934419,0.0880000000,0.0889000000,0.0795000000,0.0815000000,239729.4299934419,2824650.3218910000
271,GFT-USDC,1679371320007,2023-03-21 12:02:00.007,1.2959000000,8.1858000000,239084.6069619968,0.0463000000,0.0489000000,0.0452000000,0.0469000000,239920.4111683000,5085677.2429999998
272,GRT-USDC,1679371347409,2023-03-21 12:02:27.409,2.2343000000,9.5140000000,236372.9766770986,0.1477000000,0.1600000000,0.1461000000,0.1510000000,237199.3014274600,1565946.7947000000
273,SD-USDT,1679371333358,2023-03-21 12:02:13.358,1.8353000000,7.2913000000,235590.1382429644,1.1279000000,1.1875000000,1.1068000000,1.1486000000,235590.1382429644,207479.0491970000
274,YGG-USDC,1679371343406,2023-03-21 12:02:23.406,-5.9651000000,11.0511000000,227015.6260452432,0.2984000000,0.3085000000,0.2778000000,0.2806000000,227809.2388903200,777399.9030000000
275,MILO-USDT,1679371348407,2023-03-21 12:02:28.407,-2.8802000000,9.3654000000,225889.2643350761,0.0000000174,0.0000000178,0.0000000162,0.0000000169,225889.2643350761,13391023241054.0000000000
276,CRV-USDC,1679371348205,2023-03-21 12:02:28.205,-0.5118000000,5.7411000000,224146.8743152549,0.9770000000,1.0130000000,0.9580000000,0.9720000000,224930.4584312000,227795.7595000000
277,KISHU-USDT,1679371336407,2023-03-21 12:02:16.407,-2.1700000000,7.9395000000,223902.1615356426,0.0000000006,0.0000000006,0.0000000005,0.0000000005,223902.1615356426,405936076089993.0000000000
278,SC-BTC,1679371347307,2023-03-21 12:02:27.307,-5.8824000000,6.2500000000,223781.2756066182,0.0000001530,0.0000001530,0.0000001440,0.0000001440,8.0148629300,54291366.0000000000
