,Coin,Timestamp,Datetime,Last/Open,High/Low,Vol-USDT-24h,Open-24h,High-24h,Low-24h,Close-Last,Vol-Ccy-24h,Vol-Num-24h
421,NULS-USDT,1679327160016,2023-03-20 23:46:00.016,-3.5430000000,5.4389000000,108175.8200540301,0.2766000000,0.2811000000,0.2666000000,0.2668000000,108175.8200540301,393720.9261580000
422,NYM-USDC,1679327160015,2023-03-20 23:46:00.015,-6.7131000000,7.5345000000,34701.9724033847,0.2726000000,0.2726000000,0.2535000000,0.2543000000,34813.2615819000,132966.8083000000
423,NYM-USDT,1679327160013,2023-03-20 23:46:00.013,-6.5658000000,7.6436000000,240477.1415604000,0.2711000000,0.2718000000,0.2525000000,0.2533000000,240477.1415604000,922254.7701000000
424,OAS-USDC,1679327161008,2023-03-20 23:46:01.008,0.3320000000,5.9777000000,160716.6011022764,0.0891590000,0.0917820000,0.0866050000,0.0894550000,161232.0190244200,1789501.8899999999
425,OAS-USDT,1679327165986,2023-03-20 23:46:05.986,-0.0876000000,6.7372000000,622292.8341303100,0.0890610000,0.0920000000,0.0861930000,0.0889830000,622292.8341303100,6929606.5400000000
426,OKB-BTC,1679327165712,2023-03-20 23:46:05.712,-4.6907000000,6.4235000000,5000228.8692046842,0.0017524000,0.0017562000,0.0016502000,0.0016702000,178.9907918417,105054.7363000000
427,OKB-ETH,1679327165412,2023-03-20 23:46:05.412,-2.1439000000,5.6626000000,2254367.0037018992,0.0269140000,0.0275790000,0.0261010000,0.0263370000,1264.1006622868,47414.6395000000
428,OKB-USDC,1679327160017,2023-03-20 23:46:00.017,-3.1690000000,6.1449000000,1630889.0679680589,48.2800000000,49.2300000000,46.3800000000,46.7500000000,1636119.3270010001,34270.7296000000
429,OKB-USDT,1679327164013,2023-03-20 23:46:04.013,-3.1529000000,6.9100000000,19463186.6383242905,48.2100000000,49.2000000000,46.0200000000,46.6900000000,19463186.6383242905,409175.1390060000
430,OKDOT1-DOT,1679327163009,2023-03-20 23:46:03.009,0.0000000000,0.1573000000,108.4952335411,0.8265000000,0.8278000000,0.8265000000,0.8265000000,16.8462339400,20.3531000000
431,OKDOT2-DOT,1679327160010,2023-03-20 23:46:00.010,0.0000000000,0.0000000000,0.0000000000,0.7914000000,0.7914000000,0.7914000000,0.7914000000,0.0000000000,0.0000000000
432,OKT-BTC,1679327160016,2023-03-20 23:46:00.016,-4.2841000000,5.1826000000,105165.1277692408,0.0008870000,0.0008930000,0.0008490000,0.0008490000,3.7645455810,4327.9549000000
433,OKT-ETH,1679327160006,2023-03-20 23:46:00.006,-1.5430000000,2.8358000000,116284.9444289224,0.0136100000,0.0137800000,0.0134000000,0.0134000000,65.2049444590,4786.8848000000
434,OKT-USDC,1679327160009,2023-03-20 23:46:00.009,-2.8991000000,6.5013000000,283199.3482849987,24.4900000000,24.9000000000,23.3800000000,23.7800000000,284107.5682115300,11655.6209770000
435,OKT-USDT,1679327160007,2023-03-20 23:46:00.007,-2.7470000000,8.6087000000,2574241.3087235601,24.3900000000,24.9800000000,23.0000000000,23.7200000000,2574241.3087235601,106109.9313770000
436,OM-ETH,1679327160021,2023-03-20 23:46:00.021,-1.0101000000,154.4503000000,86229.8839462031,0.0000198000,0.0000486000,0.0000191000,0.0000196000,48.3520443771,2191985.4038000000
437,OM-USDT,1679327160017,2023-03-20 23:46:00.017,-1.7094000000,6.1584000000,42349.0382630630,0.0351000000,0.0362000000,0.0341000000,0.0345000000,42349.0382630630,1205654.9912650001
438,OMG-BTC,1679327166113,2023-03-20 23:46:06.113,12.0956000000,35.8936000000,552436.4786001730,0.0000711000,0.0000920000,0.0000677000,0.0000797000,19.7753033578,244521.9439000000
439,OMG-USDC,1679327165609,2023-03-20 23:46:05.609,13.7685000000,32.9307000000,803040.4688192193,1.9610000000,2.5310000000,1.9040000000,2.2310000000,805615.8185155001,368759.6256000000
440,OMG-USDT,1679327165607,2023-03-20 23:46:05.607,13.6853000000,34.1826000000,20442421.7063139118,1.9510000000,2.5280000000,1.8840000000,2.2180000000,20442421.7063139118,9399925.0686339997
441,OMI-USDT,1679327162052,2023-03-20 23:46:02.052,-2.3256000000,3.8232000000,89229.8062373590,0.0008600000,0.0008690000,0.0008370000,0.0008400000,89229.8062373590,103876605.7000000030
442,ONE-USDT,1679327164013,2023-03-20 23:46:04.013,-1.2517000000,8.0875000000,1068617.0832897846,0.0215700000,0.0227200000,0.0210200000,0.0213000000,1068617.0832897846,48978042.6452130005
443,ONT-BTC,1679327165806,2023-03-20 23:46:05.806,-3.3333000000,7.0588000000,6280.1955470651,0.0000090000,0.0000091000,0.0000085000,0.0000087000,0.2248091444,25598.1990000000
444,ONT-USDT,1679327161811,2023-03-20 23:46:01.811,-2.3368000000,6.6050000000,1232228.8088596063,0.2482000000,0.2534000000,0.2377000000,0.2424000000,1232228.8088596063,5019972.8110980000
445,OP-USDC,1679327166205,2023-03-20 23:46:06.205,-2.8581000000,12.1289000000,2824963.1253234856,2.7011000000,2.8705000000,2.5600000000,2.6239000000,2834022.7782417298,1053755.0079999999
446,OP-USDT,1679327166205,2023-03-20 23:46:06.205,-2.9379000000,12.2212000000,26066478.9581455998,2.6924000000,2.8631000000,2.5513000000,2.6133000000,26066478.9581455998,9704913.1831000000
447,ORB-USDT,1679327160006,2023-03-20 23:46:00.006,-3.4783000000,13.2246000000,343452.2472460800,0.1150000000,0.1250000000,0.1104000000,0.1110000000,343452.2472460800,2884039.1401300002
448,ORBS-USDT,1679327166111,2023-03-20 23:46:06.111,-0.9091000000,3.3846000000,24868.9659991047,0.0330000000,0.0336000000,0.0325000000,0.0327000000,24868.9659991047,753435.3986930000
449,ORS-USDT,1679327160017,2023-03-20 23:46:00.017,2.0747000000,6.8085000000,20658.5007300000,0.0024100000,0.0025100000,0.0023500000,0.0024600000,20658.5007300000,8483400.0000000000
450,OXT-USDT,1679327160013,2023-03-20 23:46:00.013,-1.3948000000,4.4907000000,18992.6293242443,0.0932000000,0.0954000000,0.0913000000,0.0919000000,18992.6293242443,203644.6665190000
451,PAY-USDT,1679327160015,2023-03-20 23:46:00.015,-1.9808000000,3.4948000000,4905.5350867829,0.0166600000,0.0168800000,0.0163100000,0.0163300000,4905.5350867829,296459.3001630000
452,PCI-USDT,1679327160116,2023-03-20 23:46:00.116,-1.1843000000,7.8975000000,95914.5804120400,0.1942000000,0.2063000000,0.1912000000,0.1919000000,95914.5804120400,484418.0555000000
453,PEOPLE-BTC,1679327165812,2023-03-20 23:46:05.812,-5.0198000000,5.6635000000,1868.7982526694,0.0000008347,0.0000008377,0.0000007928,0.0000007928,0.0668964737,82922.2000000000
454,PEOPLE-USDC,1679327162413,2023-03-20 23:46:02.413,-3.1427000000,7.4818000000,7790.8801565858,0.0229100000,0.0235600000,0.0219200000,0.0221900000,7815.8654987000,342399.1700000000
455,PEOPLE-USDT,1679327165705,2023-03-20 23:46:05.705,-2.8459000000,7.7946000000,4752525.7811545329,0.0228400000,0.0235100000,0.0218100000,0.0221900000,4752525.7811545329,209738770.3917019963
456,PERP-USDC,1679327161311,2023-03-20 23:46:01.311,-1.1287000000,8.4687000000,86784.8591285712,0.8860000000,0.9350000000,0.8620000000,0.8760000000,87063.1780543000,97355.4198000000
457,PERP-USDT,1679327164210,2023-03-20 23:46:04.210,-1.2443000000,8.5082000000,977426.9120330450,0.8840000000,0.9310000000,0.8580000000,0.8730000000,977426.9120330450,1095986.9840970000
458,PHA-BTC,1679327165712,2023-03-20 23:46:05.712,-6.3315000000,7.4155000000,85440.9142974097,0.0000059070,0.0000059100,0.0000055020,0.0000055330,3.0584873824,538524.0300000000
459,PHA-USDT,1679327160009,2023-03-20 23:46:00.009,-4.5034000000,6.9707000000,439296.3308476807,0.1621000000,0.1642000000,0.1535000000,0.1548000000,439296.3308476807,2775368.4175630002
460,PICKLE-USDT,1679327160011,2023-03-20 23:46:00.011,-1.9095000000,8.6765000000,143251.1724314730,1.4140000000,1.4780000000,1.3600000000,1.3870000000,143251.1724314730,102059.9281630000
461,PIT-USDT,1679327160020,2023-03-20 23:46:00.020,1.4599000000,6.7416000000,36639.8828164895,0.0000000005,0.0000000006,0.0000000005,0.0000000006,36639.8828164895,66341661209550.0000000000
462,PLG-USDT,1679327163719,2023-03-20 23:46:03.719,-28.9602000000,45.8333000000,751687.1565214309,0.0010290000,0.0010500000,0.0007200000,0.0007310000,751687.1565214309,921924478.2272419930
463,PNK-USDT,1679327160017,2023-03-20 23:46:00.017,-2.1672000000,9.4156000000,194294.4412332665,0.0323000000,0.0337000000,0.0308000000,0.0316000000,194294.4412332665,5982500.1293259999
464,POLS-USDT,1679327160015,2023-03-20 23:46:00.015,0.2155000000,5.2174000000,67439.9192735620,0.4640000000,0.4840000000,0.4600000000,0.4650000000,67439.9192735620,143296.7596860000
465,POLYDOGE-USDT,1679327160018,2023-03-20 23:46:00.018,-5.8380000000,10.4569000000,171277.1240472555,0.0000000106,0.0000000109,0.0000000099,0.0000000100,171277.1240472555,16642017467318.0000000000
466,POR-USDT,1679327166110,2023-03-20 23:46:06.110,-0.6641000000,12.1346000000,75403.7689270300,1.1595000000,1.2392000000,1.1051000000,1.1518000000,75403.7689270300,65429.9261000000
467,PPT-USDT,1679327160018,2023-03-20 23:46:00.018,-7.7348000000,13.6226000000,43617.1574621151,0.1086000000,0.1126000000,0.0991000000,0.1002000000,43617.1574621151,414917.1965420000
468,PRQ-USDT,1679327164710,2023-03-20 23:46:04.710,1.9776000000,11.6769000000,18955.1541730204,0.1163000000,0.1272000000,0.1139000000,0.1186000000,18955.1541730204,159014.9229840000
469,PST-BTC,1679327160011,2023-03-20 23:46:00.011,5.0360000000,7.2993000000,150376.7122663048,0.0000004170,0.0000004410,0.0000004110,0.0000004380,5.3829629617,12588440.6830000002
470,PST-USDT,1679327160007,2023-03-20 23:46:00.007,6.5048000000,9.0513000000,226698.0178639593,0.0115300000,0.0125300000,0.0114900000,0.0122800000,226698.0178639593,18982205.1684149988
471,PSTAKE-USDT,1679327162306,2023-03-20 23:46:02.306,-9.3851000000,15.2913000000,125063.8933654594,0.0927000000,0.0950000000,0.0824000000,0.0840000000,125063.8933654594,1400554.3200099999
472,QOM-USDT,1679327160015,2023-03-20 23:46:00.015,-5.3086000000,15.2833000000,255759.0705139702,0.0000000810,0.0000000875,0.0000000759,0.0000000767,255759.0705139702,3132410913137.0000000000
473,QTUM-BTC,1679327165711,2023-03-20 23:46:05.711,1.1755000000,17.3913000000,296905.9488506548,0.0001191000,0.0001377000,0.0001173000,0.0001205000,10.6281996839,82223.7280800000
474,QTUM-ETH,1679327160011,2023-03-20 23:46:00.011,3.8251000000,20.5556000000,23388.8844989618,0.0018300000,0.0021700000,0.0018000000,0.0019000000,13.1149472720,6678.1105200000
475,QTUM-USDT,1679327166007,2023-03-20 23:46:06.007,3.0247000000,19.2723000000,6745098.1980536226,3.2730000000,3.8680000000,3.2430000000,3.3720000000,6745098.1980536226,1934417.8117529999
476,RACA-USDC,1679327160008,2023-03-20 23:46:00.008,-1.5984000000,3.9979000000,22182.4784757607,0.0002002000,0.0002029000,0.0001951000,0.0001970000,22253.6176542000,111763620.0000000000
477,RACA-USDT,1679327166113,2023-03-20 23:46:06.113,-1.6550000000,4.4961000000,505300.2554280053,0.0001994000,0.0002022000,0.0001935000,0.0001961000,505300.2554280053,2549001477.4559998512
478,RADAR-USDC,1679327164609,2023-03-20 23:46:04.609,-7.4225000000,12.1864000000,59302.4598808008,0.0122600000,0.0125200000,0.0111600000,0.0113500000,59492.6427893500,5074780.1849999996
479,RADAR-USDT,1679327164607,2023-03-20 23:46:04.607,-7.7551000000,12.0395000000,268286.0897197800,0.0122500000,0.0124700000,0.0111300000,0.0113000000,268286.0897197800,23028856.7930000015
480,RAY-USDT,1679327161012,2023-03-20 23:46:01.012,0.7634000000,5.4475000000,109583.4506098740,0.2620000000,0.2710000000,0.2570000000,0.2640000000,109583.4506098740,416004.1461020000
481,REN-BTC,1679327165709,2023-03-20 23:46:05.709,29.5699000000,58.8398000000,149789.4629076445,0.0000037200,0.0000057500,0.0000036200,0.0000048200,5.3619414784,1174893.4850000001
482,REN-USDT,1679327166111,2023-03-20 23:46:06.111,29.8939000000,62.4628000000,13619511.3783692941,0.1037000000,0.1636000000,0.1007000000,0.1347000000,13619511.3783692941,104911863.9197520018
483,REP-USDT,1679327160009,2023-03-20 23:46:00.009,-1.7486000000,8.9888000000,816011.5144075500,9.1500000000,9.7000000000,8.9000000000,8.9900000000,816011.5144075500,89317.8075870000
484,REVV-USDT,1679327160014,2023-03-20 23:46:00.014,-2.5492000000,9.0433000000,15608.9589351941,0.0137300000,0.0145900000,0.0133800000,0.0133800000,15608.9589351941,1120708.1060959999
485,RFUEL-USDT,1679327160010,2023-03-20 23:46:00.010,-1.7831000000,8.1694000000,71689.0339210238,0.0067300000,0.0071500000,0.0066100000,0.0066100000,71689.0339210238,10593014.1723020002
486,RIO-USDT,1679327165512,2023-03-20 23:46:05.512,2.4096000000,17.6471000000,1187126.0868735814,0.2656000000,0.3000000000,0.2550000000,0.2720000000,1187126.0868735814,4344544.3413699996
487,RNT-USDT,1679327161640,2023-03-20 23:46:01.640,2.2820000000,8.9922000000,12583.1293242359,0.0017090000,0.0018060000,0.0016570000,0.0017480000,12583.1293242359,7267552.1361980001
488,ROAD-USDT,1679327160011,2023-03-20 23:46:00.011,-3.4714000000,12.9470000000,156829.5291024703,0.0008930000,0.0009160000,0.0008110000,0.0008620000,156829.5291024703,183455306.8978750110
489,RON-USDT,1679327165645,2023-03-20 23:46:05.645,0.0988000000,7.8491000000,483869.7579014560,1.0120000000,1.0580000000,0.9810000000,1.0130000000,483869.7579014560,478723.0340210000
490,RPL-USDC,1679327160021,2023-03-20 23:46:00.021,-3.8479000000,6.8215000000,149312.6115548952,43.4000000000,44.1600000000,41.3400000000,41.7300000000,149791.4568980000,3503.3059000000
491,RPL-USDT,1679327161103,2023-03-20 23:46:01.103,-3.5441000000,7.1342000000,201792.6938510000,43.1700000000,44.0000000000,41.0700000000,41.6400000000,201792.6938510000,4744.0746000000
492,RSR-BTC,1679327160019,2023-03-20 23:46:00.019,-3.9735000000,40.5594000000,26624.4435683171,0.0000001510,0.0000002010,0.0000001430,0.0000001450,0.9530624220,5811666.0000000000
493,RSR-USDC,1679327160014,2023-03-20 23:46:00.014,-2.3981000000,6.8354000000,27884.7688970997,0.0041700000,0.0042200000,0.0039500000,0.0040700000,27974.1953132000,6826532.2400000002
494,RSR-USDT,1679327163807,2023-03-20 23:46:03.807,-2.4038000000,7.6531000000,510022.5439899306,0.0041600000,0.0042200000,0.0039200000,0.0040600000,510022.5439899306,124883421.1908970028
495,RSS3-USDT,1679327160010,2023-03-20 23:46:00.010,-10.5061000000,20.0375000000,1160108.1585334542,0.1818000000,0.1923000000,0.1602000000,0.1627000000,1160108.1585334542,6712502.7300049998
496,RVN-BTC,1679327166010,2023-03-20 23:46:06.010,-0.1006000000,3.5751000000,35570.5838795333,0.0000009940,0.0000010140,0.0000009790,0.0000009930,1.2733031110,1283888.0000000000
497,RVN-USDT,1679327166106,2023-03-20 23:46:06.106,1.1687000000,5.7282000000,1089485.2804283598,0.0273800000,0.0282400000,0.0267100000,0.0277000000,1089485.2804283598,39410752.4918249995
498,SAITAMA-USDC,1679327160010,2023-03-20 23:46:00.010,-2.1267000000,7.8836000000,26827.4057058425,0.0022100000,0.0022990000,0.0021310000,0.0021630000,26913.4411596200,12162380.6899999995
499,SAITAMA-USDT,1679327164087,2023-03-20 23:46:04.087,-1.6393000000,7.7320000000,96338.2836111600,0.0021960000,0.0022990000,0.0021340000,0.0021600000,96338.2836111600,43881551.6899999976
500,SAMO-USDT,1679327160010,2023-03-20 23:46:00.010,-2.5907000000,7.2776000000,40525.0554295457,0.0038600000,0.0039800000,0.0037100000,0.0037600000,40525.0554295457,10484747.3536680005
501,SAND-USDC,1679327166012,2023-03-20 23:46:06.012,0.1172000000,8.2905000000,870310.3896003797,0.6825000000,0.7158000000,0.6610000000,0.6833000000,873101.4738415300,1268473.4014999999
502,SAND-USDT,1679327166008,2023-03-20 23:46:06.008,-0.0147000000,8.7922000000,11816354.6912702005,0.6812000000,0.7152000000,0.6574000000,0.6811000000,11816354.6912702005,17199433.1906469986
503,SC-BTC,1679327160014,2023-03-20 23:46:00.014,-4.5161000000,4.7297000000,206288.9528165775,0.0000001550,0.0000001550,0.0000001480,0.0000001480,7.3844265890,48843486.0000000000
504,SC-USDT,1679327162008,2023-03-20 23:46:02.008,-2.5382000000,4.8105000000,244386.2202891776,0.0042550000,0.0043140000,0.0041160000,0.0041470000,244386.2202891776,57922316.2558569983
505,SD-USDT,1679327166058,2023-03-20 23:46:06.058,-5.0605000000,8.4116000000,231737.1583680114,1.1738000000,1.1999000000,1.1068000000,1.1144000000,231737.1583680114,201663.3880300000
506,SFG-USDT,1679327163414,2023-03-20 23:46:03.414,1.0267000000,6.9620000000,11563.9197652226,0.0487000000,0.0507000000,0.0474000000,0.0492000000,11563.9197652226,236494.0003110000
507,SHIB-BTC,1679327165811,2023-03-20 23:46:05.811,-4.0100000000,5.2632000000,612226.7675507087,0.0000000004,0.0000000004,0.0000000004,0.0000000004,21.9155876215,56129626636.0000000000
508,SHIB-USDC,1679327162410,2023-03-20 23:46:02.410,-2.5455000000,6.1728000000,619530.4622233711,0.0000110000,0.0000111800,0.0000105300,0.0000107200,621517.2955769500,57182559030.0000000000
509,SHIB-USDT,1679327166208,2023-03-20 23:46:06.208,-2.5524000000,6.2857000000,9259372.5908497404,0.0000109700,0.0000111600,0.0000105000,0.0000106900,9259372.5908497404,854588953389.0000000000
510,SIS-USDT,1679327166008,2023-03-20 23:46:06.008,-4.5293000000,23.5741000000,127491.8134677099,0.1126000000,0.1300000000,0.1052000000,0.1075000000,127491.8134677099,1100011.6361360000
511,SKEB-USDC,1679327166205,2023-03-20 23:46:06.205,-2.7188000000,3.2581000000,4576.9147015039,0.0020634000,0.0020727000,0.0020073000,0.0020073000,4591.5928607550,2247849.5800000001
512,SKEB-USDT,1679327166111,2023-03-20 23:46:06.111,-2.9537000000,5.0000000000,13518.0765663140,0.0020652000,0.0021000000,0.0020000000,0.0020042000,13518.0765663140,6653515.1699999999
513,SKL-USDT,1679327166211,2023-03-20 23:46:06.211,-3.2184000000,9.1127000000,599517.7670741583,0.0435000000,0.0455000000,0.0417000000,0.0421000000,599517.7670741583,13791367.2614300009
514,SLP-USDC,1679327160012,2023-03-20 23:46:00.012,-1.0417000000,7.1685000000,26802.2658671472,0.0028800000,0.0029900000,0.0027900000,0.0028500000,26888.2206974960,9314204.4130000006
515,SLP-USDT,1679327166111,2023-03-20 23:46:06.111,-0.6969000000,7.9710000000,340742.3501411015,0.0028700000,0.0029800000,0.0027600000,0.0028500000,340742.3501411015,118570031.8622930050
516,SNT-BTC,1679327165811,2023-03-20 23:46:05.811,-3.4585000000,4.7179000000,13630.3792180642,0.0000010120,0.0000010210,0.0000009750,0.0000009770,0.4879201399,487761.8300000000
517,SNT-USDT,1679327165810,2023-03-20 23:46:05.810,-2.3281000000,4.5571000000,114354.3989971269,0.0279200000,0.0284500000,0.0272100000,0.0272700000,114354.3989971269,4116462.8278540000
518,SNX-ETH,1679327162313,2023-03-20 23:46:02.313,9.3168000000,13.2075000000,79113.1730023064,0.0016100000,0.0018000000,0.0015900000,0.0017600000,44.3614612100,26623.1054000000
519,SNX-USDC,1679327166111,2023-03-20 23:46:06.111,8.4346000000,14.3926000000,637362.7388378613,2.8810000000,3.2110000000,2.8070000000,3.1240000000,639406.7602784000,212709.5646000000
520,SNX-USDT,1679327165912,2023-03-20 23:46:05.912,8.2377000000,14.7976000000,9052214.5250028167,2.8770000000,3.2040000000,2.7910000000,3.1140000000,9052214.5250028167,3013866.7769720000
521,SOC-USDC,1679327160015,2023-03-20 23:46:00.015,2.7252000000,5.6068000000,8321.2344034350,0.0013210000,0.0013750000,0.0013020000,0.0013570000,8347.9205909008,6265529.0586000001
522,SOC-USDT,1679327160007,2023-03-20 23:46:00.007,2.5777000000,6.1538000000,72670.1285821039,0.0013190000,0.0013800000,0.0013000000,0.0013530000,72670.1285821039,54704597.1846330017
523,SOL-BTC,1679327166205,2023-03-20 23:46:06.205,4.5666000000,9.0676000000,1940405.5309512448,0.0007949000,0.0008492000,0.0007786000,0.0008312000,69.4597650556,85324.7916000000
524,SOL-ETH,1679327160016,2023-03-20 23:46:00.016,7.4590000000,10.6173000000,265515.0570594867,0.0122000000,0.0134400000,0.0121500000,0.0131100000,148.8833712190,11652.1704000000
525,SOL-USDC,1679327166210,2023-03-20 23:46:06.210,6.1346000000,11.7973000000,2602084.1104845423,21.9410000000,23.9850000000,21.4540000000,23.2870000000,2610428.9907039502,115250.7767060000
526,SOL-USDT,1679327166013,2023-03-20 23:46:06.013,6.0934000000,11.9779000000,37133210.0106714517,21.8760000000,23.9140000000,21.3560000000,23.2090000000,37133210.0106714517,1639735.7566150001
527,SOS-USDC,1679327160008,2023-03-20 23:46:00.008,-7.4257000000,10.9890000000,7744.9063739724,0.0000002020,0.0000002020,0.0000001820,0.0000001870,7769.7442782280,39822281369.0000000000
528,SOS-USDT,1679327165411,2023-03-20 23:46:05.411,-7.0352000000,12.7778000000,2115326.7287482470,0.0000001990,0.0000002030,0.0000001800,0.0000001850,2115326.7287482470,10971652619101.0000000000
529,SPELL-USDT,1679327165507,2023-03-20 23:46:05.507,-1.3532000000,6.2500000000,121979.1370095372,0.0007390000,0.0007650000,0.0007200000,0.0007290000,121979.1370095372,165052831.9259339869
530,SRM-BTC,1679327165707,2023-03-20 23:46:05.707,-2.2059000000,5.3145000000,112798.0145024011,0.0000095200,0.0000097100,0.0000092200,0.0000093100,4.0377763623,427163.4492000000
531,SRM-USDC,1679327161111,2023-03-20 23:46:01.111,-1.1321000000,6.1538000000,27896.3599814080,0.2650000000,0.2760000000,0.2600000000,0.2620000000,27985.8235701000,105145.9059000000
532,SRM-USDT,1679327162513,2023-03-20 23:46:02.513,-1.5152000000,6.2016000000,482651.9953393530,0.2640000000,0.2740000000,0.2580000000,0.2600000000,482651.9953393530,1822310.9758029999
533,SSV-USDC,1679327166212,2023-03-20 23:46:06.212,-3.6573000000,9.7601000000,961101.2512504579,39.1000000000,40.2600000000,36.6800000000,37.6700000000,964183.5016620000,25077.9527000000
534,SSV-USDT,1679327166205,2023-03-20 23:46:06.205,-3.6714000000,10.0767000000,2467647.2381090000,38.9500000000,40.2000000000,36.5200000000,37.5200000000,2467647.2381090000,64497.1544000000
535,STARL-USDC,1679327166109,2023-03-20 23:46:06.109,-3.5141000000,8.6069000000,28335.7931257122,0.0000026180,0.0000027130,0.0000024980,0.0000025260,28426.6659759030,11071527660.0000000000
536,STARL-USDT,1679327166211,2023-03-20 23:46:06.211,-3.9021000000,9.1275000000,475121.1327050930,0.0000026140,0.0000027140,0.0000024870,0.0000025120,475121.1327050930,185638810940.0000000000
537,STC-USDC,1679327160013,2023-03-20 23:46:00.013,-4.1096000000,6.3768000000,3268.3161526235,0.3650000000,0.3670000000,0.3450000000,0.3500000000,3278.7976381000,9190.1321000000
538,STC-USDT,1679327160010,2023-03-20 23:46:00.010,-3.5714000000,7.5802000000,48014.9337024000,0.3640000000,0.3690000000,0.3430000000,0.3510000000,48014.9337024000,134545.0312000000
539,STORJ-USDC,1679327163408,2023-03-20 23:46:03.408,-1.2320000000,6.1208000000,71768.8051130589,0.3896000000,0.4005000000,0.3774000000,0.3848000000,71998.9675738900,185610.9521000000
540,STORJ-USDT,1679327162507,2023-03-20 23:46:02.507,-1.4679000000,7.6430000000,816267.1486144264,0.3883000000,0.4028000000,0.3742000000,0.3826000000,816267.1486144264,2107918.4898810000
541,STRK-USDT,1679327160106,2023-03-20 23:46:00.106,0.0000000000,2.2238000000,16766.0542256700,14.1700000000,14.2500000000,13.9400000000,14.1700000000,16766.0542256700,1190.1304370000
542,STX-BTC,1679327166013,2023-03-20 23:46:06.013,5.6887000000,16.3481000000,366774.3114274904,0.0000413100,0.0000462600,0.0000397600,0.0000436600,13.1292439100,305064.0000000000
543,STX-USDC,1679327165807,2023-03-20 23:46:05.807,6.9666000000,21.0823000000,1283600.0067672909,1.1426000000,1.3112000000,1.0829000000,1.2222000000,1287716.5102511500,1075337.1706999999
544,STX-USDT,1679327166014,2023-03-20 23:46:06.014,7.0989000000,21.0156000000,19200640.9454004392,1.1382000000,1.3060000000,1.0792000000,1.2190000000,19200640.9454004392,15997457.1607489996
545,SUN-USDT,1679327164413,2023-03-20 23:46:04.413,3.9394000000,8.3981000000,591124.0847520031,0.0066000000,0.0069700000,0.0064300000,0.0068600000,591124.0847520031,88038999.0193870068
546,SUSHI-ETH,1679327162712,2023-03-20 23:46:02.712,-0.8734000000,4.1420000000,53040.5247200840,0.0006870000,0.0007040000,0.0006760000,0.0006810000,29.7416358191,43200.6601000000
547,SUSHI-USDC,1679327164112,2023-03-20 23:46:04.112,-2.0243000000,5.6761000000,144645.8776794156,1.2350000000,1.2660000000,1.1980000000,1.2100000000,145109.7568133000,118180.0654000000
548,SUSHI-USDT,1679327166013,2023-03-20 23:46:06.013,-1.7101000000,5.9614000000,1961331.2223505841,1.2280000000,1.2620000000,1.1910000000,1.2070000000,1961331.2223505841,1602098.8988689999
549,SWEAT-USDT,1679327160006,2023-03-20 23:46:00.006,-4.6010000000,9.4971000000,246762.7558814830,0.0096131000,0.0098843000,0.0090270000,0.0091708000,246762.7558814830,26265730.2899999991
550,SWFTC-BTC,1679327165807,2023-03-20 23:46:05.807,-0.4695000000,4.8662000000,30393.5984647383,0.0000000426,0.0000000431,0.0000000411,0.0000000424,1.0879850500,25871220.6000000015
551,SWFTC-ETH,1679327160614,2023-03-20 23:46:00.614,2.9186000000,5.3208000000,294358.8444919828,0.0000006510,0.0000006730,0.0000006390,0.0000006700,165.0570690847,251092098.8000000119
552,SWFTC-USDC,1679327160016,2023-03-20 23:46:00.016,0.7653000000,3.2674000000,6444.7266468290,0.0011760000,0.0012010000,0.0011630000,0.0011850000,6465.3948764600,5499260.6100000003
553,SWFTC-USDT,1679327160017,2023-03-20 23:46:00.017,0.6814000000,3.7133000000,44676.8756519648,0.0011740000,0.0012010000,0.0011580000,0.0011820000,44676.8756519648,38113622.4798149988
554,SWRV-USDT,1679327166007,2023-03-20 23:46:06.007,-3.6747000000,9.1736000000,50010.6285640853,0.1279000000,0.1321000000,0.1210000000,0.1232000000,50010.6285640853,398031.1410910000
555,T-USDT,1679327160009,2023-03-20 23:46:00.009,-2.1176000000,8.3333000000,93830.9926924700,0.0425000000,0.0442000000,0.0408000000,0.0416000000,93830.9926924700,2227125.0824000002
556,TAI-USDT,1679327160010,2023-03-20 23:46:00.010,-0.7082000000,2.5347000000,128922.0846766681,0.2118000000,0.2144000000,0.2091000000,0.2103000000,128922.0846766681,607749.5566800000
557,TAKI-USDT,1679327160013,2023-03-20 23:46:00.013,5.5092000000,8.5714000000,65692.0029924240,0.0059900000,0.0064600000,0.0059500000,0.0063200000,65692.0029924240,10570320.5819000006
558,TAMA-BTC,1679327165507,2023-03-20 23:46:05.507,-3.9474000000,8.1967000000,28581.2914114630,0.0000004560,0.0000004620,0.0000004270,0.0000004380,1.0231107646,2289396.6400000001
559,TAMA-USDC,1679327160011,2023-03-20 23:46:00.011,-2.7581000000,7.0090000000,40560.5434924340,0.0125450000,0.0127940000,0.0119560000,0.0121990000,40690.6211005000,3265368.6000000001
560,TAMA-USDT,1679327160028,2023-03-20 23:46:00.028,-3.2676000000,8.9935000000,470071.8594089800,0.0125170000,0.0129190000,0.0118530000,0.0121080000,470071.8594089800,37882670.0499999970
